Salary_in_office,Annual Commute Cost,City,Role,Remote Work Expenses,remote_vs_office_cost_ratio,Total Remote salary,Total In-office salary,State,Job_Type,Salary_remote,Avg internet monthly payment,Unnamed: 0,Cost of Living Index,Avg.OfficeRent_per_sqft,Office Rent,Electricity Price (cents per kWh),In-Office Expenses
166000.0,12650.66,San Francisco,Network administrator,4269.360000000001,0.5063453625548353,147149.36,290610.66000000003,California,Private,142880.0,80.83,5681,178.6,62.2,111960.0,30.55,124610.66
77500.0,7289.35,Atlanta,Network administrator,2426.88,0.669655898273776,98714.88,147411.35,Georgia,Private,96288.0,80.83,5682,100.3,34.79,62622.0,13.49,69911.35
102000.0,9008.39,Alexandria,Network administrator,2602.08,0.5306055501811857,93523.68,176258.39,Virginia,Private,90921.6,86.7,5683,94.71,36.25,65250.0,14.46,74258.39
126000.0,7289.35,Atlanta,Network administrator,2426.88,0.5038752476566569,98714.88,195911.35,Georgia,Private,96288.0,80.83,5684,100.3,34.79,62622.0,13.49,69911.35
57000.0,4977.02,Panama City,Network administrator,2532.6,0.7110506457121462,84052.6,118209.02,Florida,Private,81520.0,83.25,5685,101.9,31.24,56232.0,14.2,61209.02
135000.0,5590.44,Chantilly,Network administrator,2602.08,0.5100092465531559,93523.68,183376.44,Virginia,Private,90921.6,86.7,5686,94.71,23.77,42786.0,14.46,48376.44
87500.0,4390.35,Norfolk,Network administrator,2602.08,0.5563356140680287,78370.07999999999,140868.35,Virginia,Private,75767.99999999999,86.7,5687,94.71,27.21,48978.0,14.46,53368.35
38500.0,7073.12,Columbia,Network administrator,2388.0,1.1103170822084591,90612.0,81609.12,South Carolina,Private,88224.0,74.17,5688,91.9,20.02,36036.0,13.87,43109.12
121000.0,7036.89,Santa Clara,Network administrator,4269.360000000001,0.5793709063091863,124989.36,215732.89,California,Private,120720.0,80.83,5689,125.75,48.72,87696.0,30.55,94732.89
140000.0,7036.89,Camp Pendleton,Network administrator,4269.360000000001,0.5693215509876087,124989.36,219540.89,California,Private,120720.0,80.83,5690,125.75,40.28,72504.0,30.55,79540.89
170000.0,6001.22,Fort Meade,Network administrator,2865.48,0.3754315077746027,83761.48,223107.22,Maryland,Private,80896.0,75.44,5691,101.12,26.17,47106.00000000001,18.15,53107.22000000001
140500.0,5194.3,Durham,Network administrator,2426.88,0.4985775284309063,98234.88,197030.3,North Carolina,Private,95808.0,80.83,5692,99.8,28.52,51336.0,13.49,56530.3
135500.0,5205.47,Pittsburgh,Network administrator,2912.76,0.4925706443272461,92288.76,187361.47,Pennsylvania,Private,89376.0,84.33,5693,93.1,25.92,46656.00000000001,17.6,51861.47000000001
89500.0,5590.44,Fort Belvoir,Network administrator,2602.08,0.8061125367739915,118602.08,147128.44,Virginia,Private,116000.0,86.7,5694,94.71,28.91,52038.0,14.46,57628.44
195000.0,6001.22,Annapolis Junction,Network administrator,2865.48,0.3376019448365912,83761.48,248107.22,Maryland,Private,80896.0,75.44,5695,101.12,26.17,47106.00000000001,18.15,53107.22000000001
100000.0,7036.89,Northridge,Network administrator,4269.360000000001,0.5840973607739162,104869.36,179540.89,California,Private,100600.0,80.83,5696,125.75,40.28,72504.0,30.55,79540.89
87500.0,7036.89,Ridgecrest,Network administrator,4269.360000000001,0.6278065209063481,104869.36,167040.89,California,Private,100600.0,80.83,5697,125.75,40.28,72504.0,30.55,79540.89
77500.0,5590.44,Arlington,Network administrator,2602.08,0.4940792508109397,78370.07999999999,158618.44,Virginia,Private,75767.99999999999,86.7,5698,94.71,41.96,75528.0,14.46,81118.44
108000.0,4390.35,Norfolk,Network administrator,2602.08,0.5795664391437355,93523.68,161368.35,Virginia,Private,90921.6,86.7,5699,94.71,27.21,48978.0,14.46,53368.35
89500.0,6001.22,Suitland,Network administrator,2865.48,0.700810800462978,99940.68,142607.22,Maryland,Private,97075.2,75.44,5700,101.12,26.17,47106.00000000001,18.15,53107.22000000001
77000.0,4670.34,Indianapolis,Network administrator,2527.32,0.7477560853394891,89119.32,119182.34,Indiana,Private,86592.0,80.83,5701,90.2,20.84,37512.0,14.42,42182.34
195000.0,4143.37,Bluffdale,Network administrator,2018.28,0.4019433933540273,97979.88,243765.37,Utah,Private,95961.6,69.01,5702,99.96,24.79,44622.0,11.02,48765.37
165000.0,5590.44,Herndon,Network administrator,2602.08,0.4175230642058419,93523.68,223996.44,Virginia,Private,90921.6,86.7,5703,94.71,29.67,53406.0,14.46,58996.44
127500.0,5590.44,Herndon,Network administrator,2602.08,0.5014770255131948,93523.68,186496.44,Virginia,Private,90921.6,86.7,5704,94.71,29.67,53406.0,14.46,58996.44
150000.0,6001.22,Fort Meade,Network administrator,2865.48,0.4124003075813848,83761.48,203107.22,Maryland,Private,80896.0,75.44,5705,101.12,26.17,47106.00000000001,18.15,53107.22000000001
184000.0,6001.22,Annapolis Junction,Network administrator,2865.48,0.3532641477556018,83761.48,237107.22,Maryland,Private,80896.0,75.44,5706,101.12,26.17,47106.00000000001,18.15,53107.22000000001
99000.0,9008.39,Alexandria,Network administrator,2602.08,0.4523306490381215,78370.07999999999,173258.39,Virginia,Private,75767.99999999999,86.7,5707,94.71,36.25,65250.0,14.46,74258.39
25000.0,4977.02,Ocala,Network administrator,2532.6,0.9063158356283368,78132.6,86209.02,Florida,Private,75600.0,83.25,5708,94.5,31.24,56232.0,14.2,61209.02
124500.0,5285.46,Alpharetta,Network administrator,2426.88,0.5258981284009732,90650.88,172373.46,Georgia,Private,88224.0,80.83,5709,91.9,23.66,42588.0,13.49,47873.46
125000.0,5590.44,Charlottesville,Network administrator,2602.08,0.550944201242698,100618.08,182628.44,Virginia,Private,98016.0,86.7,5710,102.1,28.91,52038.0,14.46,57628.44
97500.0,6210.03,San Diego,Network administrator,4269.360000000001,0.4858578051641516,86769.36,178590.03,California,Private,82500.0,80.83,5711,136.2,41.6,74880.0,30.55,81090.03
97500.0,6210.03,San Diego,Network administrator,4269.360000000001,0.5558505141636406,99269.36,178590.03,California,Private,95000.0,80.83,5712,136.2,41.6,74880.0,30.55,81090.03
143500.0,6001.22,Annapolis Junction,Network administrator,2865.48,0.4260346084950491,83761.48,196607.22,Maryland,Private,80896.0,75.44,5713,101.12,26.17,47106.00000000001,18.15,53107.22000000001
142500.0,12048.32,Fremont,Network administrator,4269.360000000001,0.5793294705608831,124989.36,215748.32,California,Private,120720.0,80.83,5714,125.75,34.0,61200.0,30.55,73248.32
52000.0,6758.4,Fort Drum,Network administrator,3601.92,0.6816847702036817,81233.92000000001,119166.4,New York,Private,77632.00000000001,80.83,5715,97.04,33.56,60408.0,24.37,67166.4
105000.0,6062.35,Bedford,Network administrator,4494.96,0.4853037484789291,96134.96,198092.35,Massachusetts,Private,91640.0,93.6,5716,114.55,48.35,87030.0,31.22,93092.35
148500.0,6062.35,Cambridge,Network administrator,4494.96,0.4737855317024732,114462.96,241592.35,Massachusetts,Private,109968.0,93.6,5717,114.55,48.35,87030.0,31.22,93092.35
153000.0,6365.46,Austin,Network administrator,2624.52,0.3542890382743481,83124.52,234623.46,Texas,Private,80500.0,80.83,5718,106.6,41.81,75258.0,15.32,81623.46
122500.0,7036.89,Port Hueneme,Network administrator,4269.360000000001,0.6186339804779122,124989.36,202040.89,California,Private,120720.0,80.83,5719,125.75,40.28,72504.0,30.55,79540.89
164000.0,6001.22,Hanover,Network administrator,2865.48,0.3858069759264569,83761.48,217107.22,Maryland,Private,80896.0,75.44,5720,101.12,26.17,47106.00000000001,18.15,53107.22000000001
127500.0,6659.49,Issaquah,Network administrator,2247.6000000000004,0.500854206909995,104986.8,209615.49,Washington,Private,102739.2,80.83,5721,107.02,41.92,75456.0,11.83,82115.49
111500.0,6024.26,Newtown Square,Network administrator,2912.76,0.5480616879124821,92624.76,169004.26,Pennsylvania,Private,89712.0,84.33,5722,93.45,28.6,51480.0,17.6,57504.26
116500.0,5360.48,Dallas,Network administrator,2624.52,0.4785329190274626,81424.52,170154.47999999998,Texas,Private,78800.0,80.83,5723,98.5,26.83,48293.99999999999,15.32,53654.48
104000.0,7073.12,Washington,Network administrator,3159.0321456953643,0.5760167425596843,118455.03214569535,205645.12,District of Columbia,Private,115296.0,80.83,5724,120.1,52.54,94572.0,20.26918653421633,101645.12
167000.0,3937.23,Clayton,Network administrator,2123.16,0.3882855324708727,86382.36,222471.23,Missouri,Private,84259.2,72.8,5725,87.77,28.63,51534.0,11.57,55471.23
105500.0,4251.07,San Antonio,Network administrator,2624.52,0.5763383910489399,91616.52,158963.07,Texas,Private,88992.0,80.83,5726,92.7,27.34,49212.0,15.32,53463.07
111000.0,6210.03,San Diego,Network administrator,4269.360000000001,0.7029066526773929,135021.36,192090.03,California,Private,130752.0,80.83,5727,136.2,41.6,74880.0,30.55,81090.03
51000.0,5151.54,Huntsville,Network administrator,2624.52,0.7160232789328386,75584.52,105561.54,Texas,Private,72960.0,80.83,5728,91.2,27.45,49410.0,15.32,54561.54
150000.0,4996.3,Vancouver,Network administrator,2247.6000000000004,0.4302645876783657,87863.6,204208.3,Washington,Private,85616.0,80.83,5729,107.02,27.34,49212.0,11.83,54208.3
165000.0,7073.12,Washington,Network administrator,3159.0321456953643,0.4442422653213956,118455.03214569535,266645.12,District of Columbia,Private,115296.0,80.83,5730,120.1,52.54,94572.0,20.26918653421633,101645.12
166000.0,7036.89,Brisbane,Network administrator,4269.360000000001,0.5090368451462401,124989.36,245540.89,California,Private,120720.0,80.83,5731,125.75,40.28,72504.0,30.55,79540.89
107500.0,9008.39,Alexandria,Network administrator,2602.08,0.4311772347895466,78370.07999999999,181758.39,Virginia,Private,75767.99999999999,86.7,5732,94.71,36.25,65250.0,14.46,74258.39
120000.0,7073.12,Washington,Network administrator,3159.0321456953643,0.5344355524078102,118455.03214569535,221645.12,District of Columbia,Private,115296.0,80.83,5733,120.1,52.54,94572.0,20.26918653421633,101645.12
135000.0,7036.89,Newark,Network administrator,4269.360000000001,0.4888082640097186,104869.36,214540.89,California,Private,100600.0,80.83,5734,125.75,40.28,72504.0,30.55,79540.89
137500.0,7041.83,Lombard,Network administrator,2696.88,0.4513657549732928,87234.48000000001,193267.83,Illinois,Private,84537.6,80.83,5735,88.06,27.07,48726.0,15.99,55767.83
113500.0,5590.44,Fairfax,Network administrator,2602.08,0.4562808092574664,78370.07999999999,171758.44,Virginia,Private,75767.99999999999,86.7,5736,94.71,29.26,52668.0,14.46,58258.44
95500.0,4325.62,Kansas City,Network administrator,2465.76,0.6029334994393363,86321.75999999998,143169.62,Kansas,Private,83855.99999999999,80.83,5737,87.35,24.08,43343.99999999999,13.85,47669.62
142500.0,5590.44,Falls Church,Network administrator,2602.08,0.4669403092828594,93523.68,200290.44,Virginia,Private,90921.6,86.7,5738,94.71,29.0,52200.0,14.46,57790.44
99000.0,7073.12,Washington,Network administrator,3159.0321456953643,0.5903708604809096,118455.03214569535,200645.12,District of Columbia,Private,115296.0,80.83,5739,120.1,52.54,94572.0,20.26918653421633,101645.12
99000.0,4977.02,Shalimar,Network administrator,2532.6,0.6225754330186902,99742.2,160209.02000000002,Florida,Private,97209.6,83.25,5740,101.26,31.24,56232.0,14.2,61209.02
90000.0,6365.46,Austin,Network administrator,2624.52,0.6115744316074271,104960.52,171623.46000000002,Texas,Private,102336.0,80.83,5741,106.6,41.81,75258.0,15.32,81623.46
100000.0,6877.72,Los Angeles,Network administrator,4269.360000000001,0.5983657120575631,116749.36,195113.72000000003,California,Private,112480.0,80.83,5742,140.6,49.02,88236.00000000001,30.55,95113.72000000002
150000.0,6001.22,Annapolis Junction,Network administrator,2865.48,0.4124003075813848,83761.48,203107.22,Maryland,Private,80896.0,75.44,5743,101.12,26.17,47106.00000000001,18.15,53107.22000000001
95000.0,5740.88,Boulder,Network administrator,2607.24,0.7682681056979289,116559.24,151716.88,Colorado,Private,113952.0,80.83,5744,118.7,28.32,50976.0,15.16,56716.88
92500.0,3693.64,Montgomery,Network administrator,2499.48,0.5494728471531106,73299.48,133399.64,Alabama,Private,70800.0,74.1,5745,88.5,20.67,37206.00000000001,14.91,40899.64000000001
157500.0,5590.44,Chantilly,Network administrator,2602.08,0.3806656070019473,78370.07999999999,205876.44,Virginia,Private,75767.99999999999,86.7,5746,94.71,23.77,42786.0,14.46,48376.44
110000.0,4251.07,San Antonio,Network administrator,2624.52,0.147492152202941,24109.52,163463.07,Texas,Private,21485.0,80.83,5747,92.7,27.34,49212.0,15.32,53463.07
158500.0,4666.31,Albuquerque,Network administrator,2361.6,0.4591460496169394,91545.6,199382.31,New Mexico,Private,89184.0,68.46,5748,92.9,20.12,36216.0,14.26,40882.31
106000.0,4390.35,Norfolk,Network administrator,2602.08,0.4917543539855936,78370.07999999999,159368.35,Virginia,Private,75767.99999999999,86.7,5749,94.71,27.21,48978.0,14.46,53368.35
122500.0,7036.89,Fairfield,Network administrator,4269.360000000001,0.6186339804779122,124989.36,202040.89,California,Private,120720.0,80.83,5750,125.75,40.28,72504.0,30.55,79540.89
79500.0,4502.88,Reno,Network administrator,2577.0,0.809947173059732,105681.0,130478.88,Nevada,Private,103104.0,80.83,5751,107.4,25.82,46476.0,14.88,50978.88
88500.0,5590.44,Chantilly,Network administrator,2602.08,0.6832708390136389,93523.68,136876.44,Virginia,Private,90921.6,86.7,5752,94.71,23.77,42786.0,14.46,48376.44
125000.0,5590.44,Fort Belvoir,Network administrator,2602.08,0.6494173634730713,118602.08,182628.44,Virginia,Private,116000.0,86.7,5753,94.71,28.91,52038.0,14.46,57628.44
44055.0,7036.89,Ridgecrest,Network administrator,4269.360000000001,1.0112744040275126,124989.36,123595.89,California,Private,120720.0,80.83,5754,125.75,40.28,72504.0,30.55,79540.89
88500.0,5590.44,Wallops Island,Network administrator,2602.08,0.6400101171270973,93523.68,146128.44,Virginia,Private,90921.6,86.7,5755,94.71,28.91,52038.0,14.46,57628.44
90500.0,5590.44,Dahlgren,Network administrator,2602.08,0.6313688309955874,93523.68,148128.44,Virginia,Private,90921.6,86.7,5756,94.71,28.91,52038.0,14.46,57628.44
75000.0,5285.46,Savannah,Network administrator,2426.88,0.6532483092768773,80266.88,122873.46,Georgia,Private,77840.0,80.83,5757,97.3,23.66,42588.0,13.49,47873.46
125000.0,6001.22,Fort Meade,Network administrator,2865.48,0.5611264944789998,99940.68,178107.22,Maryland,Private,97075.2,75.44,5758,101.12,26.17,47106.00000000001,18.15,53107.22000000001
135000.0,5590.44,Springfield,Network administrator,2602.08,0.5065288303868944,93523.68,184636.44,Virginia,Private,90921.6,86.7,5759,94.71,24.47,44046.0,14.46,49636.44
98500.0,8059.16,Asbury Park,Network administrator,3098.4,0.6291436397872024,102362.4,162701.16,New Jersey,Private,99264.0,82.79,5760,103.4,31.19,56142.0,19.49,64201.16
117500.0,7289.35,Atlanta,Network administrator,2426.88,0.5267283971861897,98714.88,187411.35,Georgia,Private,96288.0,80.83,5761,100.3,34.79,62622.0,13.49,69911.35
101500.0,3880.78,Auburn Hills,Network administrator,2958.24,0.5215131317324146,74830.24,143486.78,Michigan,Private,71872.0,80.83,5762,89.84,21.17,38106.00000000001,18.41,41986.780000000006
133000.0,5590.44,Springfield,Network administrator,2602.08,0.429104290469087,78370.07999999999,182636.44,Virginia,Private,75767.99999999999,86.7,5763,94.71,24.47,44046.0,14.46,49636.44
69500.0,4977.02,Panama City,Network administrator,2532.6,0.6430512599666037,84052.6,130709.02,Florida,Private,81520.0,83.25,5764,101.9,31.24,56232.0,14.2,61209.02
71500.0,6210.03,San Diego,Network administrator,4269.360000000001,0.568643704965521,86769.36,152590.03,California,Private,82500.0,80.83,5765,136.2,41.6,74880.0,30.55,81090.03
71500.0,6210.03,San Diego,Network administrator,4269.360000000001,0.6505625564134171,99269.36,152590.03,California,Private,95000.0,80.83,5766,136.2,41.6,74880.0,30.55,81090.03
119500.0,6843.04,Philadelphia,Network administrator,2912.76,0.5239967129420318,102176.76,194995.04,Pennsylvania,Private,99264.0,84.33,5767,103.4,38.14,68652.0,17.6,75495.04
5000.0,6365.46,Austin,Network administrator,2624.52,0.959607478158919,83124.52,86623.46,Texas,Private,80500.0,80.83,5768,106.6,41.81,75258.0,15.32,81623.46
142500.0,5590.44,Manassas,Network administrator,2602.08,0.3915989151766734,78370.07999999999,200128.44,Virginia,Private,75767.99999999999,86.7,5769,94.71,28.91,52038.0,14.46,57628.44
126000.0,4951.76,Huntsville,Network administrator,2499.48,0.5124468666138837,90147.48,175915.76,Alabama,Private,87648.0,74.1,5770,91.3,24.98,44964.0,14.91,49915.76
92500.0,5225.73,Virginia Beach,Network administrator,2602.08,0.7002859392191433,97642.08,139431.73,Virginia,Private,95040.0,86.7,5771,99.0,23.17,41706.00000000001,14.46,46931.73000000001
143500.0,5740.88,Broomfield,Network administrator,2607.24,0.5182287746225582,106575.24,205652.88,Colorado,Private,103968.0,80.83,5772,108.3,31.34,56412.0,15.16,62152.88
96000.0,4333.44,Mequon,Network administrator,2731.44,0.6677600450819237,90437.04,135433.44,Wisconsin,Private,87705.6,80.83,5773,91.36,19.5,35100.0,16.31,39433.44
105000.0,5245.46,Houston,Network administrator,2624.52,0.568938345663511,94592.52,166261.46,Texas,Private,91968.0,80.83,5774,95.8,31.12,56016.0,15.32,61261.46
167500.0,4143.37,Saratoga Springs,Network administrator,2018.28,0.3791003617453871,81986.27999999998,216265.37,Utah,Private,79967.99999999999,69.01,5775,99.96,24.79,44622.0,11.02,48765.37
102000.0,5590.44,Fort Belvoir,Network administrator,2602.08,0.7429884048231005,118602.08,159628.44,Virginia,Private,116000.0,86.7,5776,94.71,28.91,52038.0,14.46,57628.44
95500.0,4331.59,Elwood,Network administrator,2527.32,0.6318377881873302,86335.32,136641.59,Indiana,Private,83808.0,80.83,5777,87.3,20.45,36810.0,14.42,41141.59
50000.0,7073.12,Duncan,Network administrator,2388.0,0.7287667628829816,77116.0,105817.12,South Carolina,Private,74728.0,74.17,5778,93.41,27.08,48743.99999999999,13.87,55817.12
97000.0,3577.96,Birmingham,Network administrator,2499.48,0.640959352241739,89571.48,139745.96000000002,Alabama,Private,87072.0,74.1,5779,90.7,21.76,39168.00000000001,14.91,42745.96000000001
162500.0,6001.22,Annapolis Junction,Network administrator,2865.48,0.4635312305404243,99940.68,215607.22,Maryland,Private,97075.2,75.44,5780,101.12,26.17,47106.00000000001,18.15,53107.22000000001
98500.0,3640.73,Urbandale,Network administrator,2252.76,0.6193397774387179,88153.56,142334.72999999998,Iowa,Private,85900.8,75.86,5781,89.48,22.33,40193.99999999999,12.43,43834.73
130500.0,5151.54,,Network administrator,2624.52,0.446470509215475,82624.52,185061.54,Texas,Private,80000.0,80.83,5782,91.05,27.45,49410.0,15.32,54561.54
130500.0,5151.54,,Network administrator,2624.52,1.440734363282614,266624.52,185061.54,Texas,Private,264000.0,80.83,5783,91.05,27.45,49410.0,15.32,54561.54
130500.0,5151.54,,Network administrator,2624.52,0.7193527082936843,133124.52,185061.54,Texas,Private,130500.0,80.83,5784,91.05,27.45,49410.0,15.32,54561.54
84000.0,7036.89,Yuba City,Network administrator,4269.360000000001,0.6641847185740519,108621.36,163540.89,California,Private,104352.0,80.83,5785,108.7,40.28,72504.0,30.55,79540.89
