,Role,Sector,Experience,City,State,Salary_in_office,Salary_remote,Avg.OfficeRent_per_sqft,Office Rent,Annual Commute Cost,Avg internet monthly payment,Electricity Price (cents per kWh),Cost of Living Index,National_Avg_Salary,In-Office Expenses,Remote Work Expenses,Total In-office salary,Total Remote salary,remote_vs_office_cost_ratio,lat,lng
5565,Network administrator,Private,Senior,Toledo,Ohio,105000.0,84000.0,15.85,28530.0,3474.43,80.83,15.98,87.5,96000.0,32004.43,2695.8,137004.43,86695.8,0.63,41.6638,-83.5827
5566,Network administrator,Private,Senior,Cleveland,Tennessee,66500.0,85920.0,27.17,48906.0,4096.03,80.83,13.04,89.5,96000.0,53002.03,2378.28,119502.03,88298.28,0.74,35.1817,-84.8707
5567,Network administrator,Private,Senior,Augusta,Maine,69500.0,96000.0,19.6,35280.0,7073.12,80.83,26.29,100.0,96000.0,42353.12,3809.28,111853.12,99809.28,0.89,44.3341,-69.7319
5568,Network administrator,Private,Mid,Costa Mesa,California,111500.0,100600.0,34.66,62388.0,7036.89,80.83,30.55,125.75,80000.0,69424.89,4269.36,180924.89,104869.36,0.58,33.6667,-117.9135
5569,Network administrator,Private,Senior,Rochelle Park,New Jersey,90000.0,99264.0,31.19,56142.0,8059.16,82.79,19.49,103.4,96000.0,64201.16,3098.4,154201.16,102362.4,0.66,,
5570,Network administrator,Private,Mid,Tampa,Florida,71000.0,81120.0,31.47,56646.0,5623.94,83.25,14.2,101.4,80000.0,62269.94,2532.6,133269.94,83652.6,0.63,27.9945,-82.4447
5571,Network administrator,Private,Senior,Santa Barbara,California,130500.0,120720.0,34.13,61434.0,7036.89,80.83,30.55,125.75,96000.0,68470.89,4269.36,198970.89,124989.36,0.63,34.4285,-119.7202
5572,Network administrator,Private,Senior,Houston,Texas,122000.0,91968.0,31.12,56016.0,5245.46,80.83,15.32,95.8,96000.0,61261.46,2624.52,183261.46,94592.52,0.52,29.786,-95.3885
5573,Network administrator,Private,Senior,Orange,California,109500.0,120720.0,29.76,53568.0,7036.89,80.83,30.55,125.75,96000.0,60604.89,4269.36,170104.89,124989.36,0.73,33.8038,-117.8218
5574,Network administrator,Private,Mid,South Jordan,Utah,79500.0,79968.0,27.57,49626.0,4143.37,69.01,11.02,99.96,80000.0,53769.37,2018.28,133269.37,81986.28,0.62,40.557,-111.9784
5575,Network administrator,Private,Mid,Oklahoma City,Oklahoma,67000.0,69840.0,21.53,38754.0,4392.38,81.27,11.52,87.3,80000.0,43146.38,2219.4,110146.38,72059.4,0.65,35.4676,-97.5136
5576,Network administrator,Private,Mid,Los Angeles,California,160500.0,112480.0,49.02,88236.0,6877.72,80.83,30.55,140.6,80000.0,95113.72,4269.36,255613.72,116749.36,0.46,34.1141,-118.4068
5577,Network administrator,Private,Senior,Las Vegas,Nevada,130000.0,96672.0,30.23,54414.0,5392.82,80.83,14.88,100.7,96000.0,59806.82,2577.0,189806.82,99249.0,0.52,36.2333,-115.2654
5578,Network administrator,Private,Mid,Rochester,New York,70000.0,77280.0,21.48,38664.0,3519.92,80.83,24.37,96.6,80000.0,42183.92,3601.92,112183.92,80881.92,0.72,43.168,-77.6162
5579,Network administrator,Private,Mid,Dallas,Texas,104000.0,78800.0,26.83,48294.0,5360.48,80.83,15.32,98.5,80000.0,53654.48,2624.52,157654.48,81424.52,0.52,32.7935,-96.7667
5580,Network administrator,Private,Mid,Phoenix,Arizona,70000.0,155000.0,26.61,47898.0,5119.48,75.34,15.2,104.3,80000.0,53017.48,2545.68,123017.48,157545.68,1.28,33.5722,-112.0892
5581,Network administrator,Private,Mid,Chicago,Illinois,100000.0,80080.0,34.16,61488.0,8319.68,80.83,15.99,100.1,80000.0,69807.68,2696.88,169807.68,82776.88,0.49,41.8375,-87.6866
5582,Network administrator,Private,Senior,Farmington Hills,Michigan,61000.0,86246.4,21.98,39564.0,3880.78,80.83,18.41,89.84,96000.0,43444.78,2958.24,104444.78,89204.64,0.85,42.486,-83.3771
5583,Network administrator,Private,Senior,Linthicum,Maryland,197000.0,97075.2,26.17,47106.0,6001.22,75.44,18.15,101.12,96000.0,53107.22,2865.48,250107.22,99940.68,0.4,39.2088,-76.6626
5584,Network administrator,Private,Mid,San Diego,California,115000.0,82500.0,41.6,74880.0,6210.03,80.83,30.55,136.2,80000.0,81090.03,4269.36,196090.03,86769.36,0.44,32.8313,-117.1222
5585,Network administrator,Private,Mid,San Diego,California,115000.0,95000.0,41.6,74880.0,6210.03,80.83,30.55,136.2,80000.0,81090.03,4269.36,196090.03,99269.36,0.51,32.8313,-117.1222
5586,Network administrator,Private,Mid,Eglin AFB,Florida,72500.0,81008.0,31.24,56232.0,4977.02,83.25,14.2,101.26,80000.0,61209.02,2532.6,133709.02,83540.6,0.62,30.4592,-86.5499
5587,Network administrator,Private,Mid,Tempe,Arizona,85500.0,80312.0,27.45,49410.0,4251.53,75.34,15.2,100.39,80000.0,53661.53,2545.68,139161.53,82857.68,0.6,33.3881,-111.9319
5588,Network administrator,Private,Mid,Philadelphia,Pennsylvania,107500.0,82720.0,38.14,68652.0,6843.04,84.33,17.6,103.4,80000.0,75495.04,2912.76,182995.04,85632.76,0.47,40.0077,-75.1339
5589,Network administrator,Private,Senior,Colorado Springs,Colorado,133500.0,98112.0,22.25,40050.0,4572.31,80.83,15.16,102.2,96000.0,44622.31,2607.24,178122.31,100719.24,0.57,38.8674,-104.7605
5590,Network administrator,Private,Senior,Atlanta,Georgia,104000.0,96288.0,34.79,62622.0,7289.35,80.83,13.49,100.3,96000.0,69911.35,2426.88,173911.35,98714.88,0.57,33.7628,-84.422
5591,Network administrator,Private,Mid,Madison,Virginia,58000.0,75768.0,28.91,52038.0,5590.44,86.7,14.46,94.71,80000.0,57628.44,2602.08,115628.44,78370.08,0.68,38.3794,-78.2586
5592,Network administrator,Private,Senior,Baltimore,Maryland,77000.0,102720.0,26.17,47106.0,6001.22,75.44,18.15,107.0,96000.0,53107.22,2865.48,130107.22,105585.48,0.81,39.3051,-76.6144
5593,Network administrator,Private,Mid,Buckeye,Arizona,29000.0,80312.0,27.25,49050.0,5693.03,75.34,15.2,100.39,80000.0,54743.03,2545.68,83743.03,82857.68,0.99,33.4314,-112.6429
5594,Network administrator,Private,Senior,Vienna,Virginia,79000.0,90921.6,35.22,63396.0,5590.44,86.7,14.46,94.71,96000.0,68986.44,2602.08,147986.44,93523.68,0.63,38.8996,-77.2597
5595,Network administrator,Private,Mid,Warrensburg,Missouri,68000.0,70216.0,21.59,38862.0,3937.23,72.8,11.57,87.77,80000.0,42799.23,2123.16,110799.23,72339.16,0.65,38.7627,-93.726
5596,Network administrator,Private,Mid,White Sands Missile Range,New Mexico,64000.0,72496.0,19.07,34326.0,4666.31,68.46,14.26,90.62,80000.0,38992.31,2361.6,102992.31,74857.6,0.73,,
5597,Network administrator,Private,Senior,Chicago,Illinois,180000.0,96096.0,34.16,61488.0,8319.68,80.83,15.99,100.1,96000.0,69807.68,2696.88,249807.68,98792.88,0.4,41.8375,-87.6866
5598,Network administrator,Private,Senior,Fairfax,Virginia,128000.0,90921.6,29.26,52668.0,5590.44,86.7,14.46,94.71,96000.0,58258.44,2602.08,186258.44,93523.68,0.5,38.8531,-77.2997
5599,Network administrator,Private,Mid,Austin,Texas,8000.0,80500.0,41.81,75258.0,6365.46,80.83,15.32,106.6,80000.0,81623.46,2624.52,89623.46,83124.52,0.93,30.3005,-97.7522
5600,Network administrator,Private,Senior,Hawthorne,California,122500.0,120720.0,40.28,72504.0,7036.89,80.83,30.55,125.75,96000.0,79540.89,4269.36,202040.89,124989.36,0.62,33.9147,-118.3476
5601,Network administrator,Private,Senior,Birmingham,Alabama,108000.0,87072.0,21.76,39168.0,3577.96,74.1,14.91,90.7,96000.0,42745.96,2499.48,150745.96,89571.48,0.59,33.5279,-86.7971
5602,Network administrator,Private,Senior,Milwaukee,Wisconsin,87000.0,90048.0,23.29,41922.0,3992.97,80.83,16.31,93.8,96000.0,45914.97,2731.44,132914.97,92779.44,0.7,43.0642,-87.9675
5603,Network administrator,Private,Senior,Dallas,North Carolina,118000.0,88166.4,27.48,49464.0,4979.85,80.83,13.49,91.84,96000.0,54443.85,2426.88,172443.85,90593.28,0.53,35.3169,-81.183
5604,Network administrator,Private,Senior,Cambridge,Massachusetts,102000.0,109968.0,48.35,87030.0,6062.35,93.6,31.22,114.55,96000.0,93092.35,4494.96,195092.35,114462.96,0.59,42.3759,-71.1185
5605,Network administrator,Private,Senior,Costa Mesa,California,139000.0,120720.0,34.66,62388.0,7036.89,80.83,30.55,125.75,96000.0,69424.89,4269.36,208424.89,124989.36,0.6,33.6667,-117.9135
5606,Network administrator,Private,Senior,Pflugerville,Texas,84000.0,87408.0,27.45,49410.0,5151.54,80.83,15.32,91.05,96000.0,54561.54,2624.52,138561.54,90032.52,0.65,30.4515,-97.6018
5607,Network administrator,Private,Senior,Rockville,Maryland,119000.0,97075.2,33.89,61002.0,6001.22,75.44,18.15,101.12,96000.0,67003.22,2865.48,186003.22,99940.68,0.54,39.0834,-77.1553
5608,Network administrator,Private,Senior,China Lake,California,117500.0,120720.0,40.28,72504.0,7036.89,80.83,30.55,125.75,96000.0,79540.89,4269.36,197040.89,124989.36,0.63,,
5609,Network administrator,Private,Senior,Sells,Arizona,95000.0,96374.4,27.25,49050.0,5693.03,75.34,15.2,100.39,96000.0,54743.03,2545.68,149743.03,98920.08,0.66,31.9202,-111.8775
5610,Network administrator,Private,Mid,Savannah,Georgia,47000.0,77840.0,23.66,42588.0,5285.46,80.83,13.49,97.3,80000.0,47873.46,2426.88,94873.46,80266.88,0.85,32.0286,-81.1821
5611,Network administrator,Private,Mid,Albuquerque,New Mexico,82500.0,74320.0,20.12,36216.0,4666.31,68.46,14.26,92.9,80000.0,40882.31,2361.6,123382.31,76681.6,0.62,35.1054,-106.6465
5612,Network administrator,Private,Mid,Melbourne,Florida,72500.0,79440.0,22.28,40104.0,4977.02,83.25,14.2,99.3,80000.0,45081.02,2532.6,117581.02,81972.6,0.7,28.1086,-80.6627
5613,Network administrator,Private,Senior,College Park,Maryland,145500.0,97075.2,26.17,47106.0,6001.22,75.44,18.15,101.12,96000.0,53107.22,2865.48,198607.22,99940.68,0.5,38.996,-76.9337
5614,Network administrator,Private,Senior,Pasadena,California,155000.0,120720.0,42.33,76194.0,7036.89,80.83,30.55,125.75,96000.0,83230.89,4269.36,238230.89,124989.36,0.52,34.1597,-118.139
5615,Network administrator,Private,Senior,Annapolis Junction,Maryland,211000.0,97075.2,26.17,47106.0,6001.22,75.44,18.15,101.12,96000.0,53107.22,2865.48,264107.22,99940.68,0.38,,
5616,Network administrator,Private,Mid,Albuquerque,New Mexico,123500.0,74320.0,20.12,36216.0,4666.31,68.46,14.26,92.9,80000.0,40882.31,2361.6,164382.31,76681.6,0.47,35.1054,-106.6465
5617,Network administrator,Private,Senior,Oxnard,California,114500.0,120720.0,31.23,56214.0,4134.89,80.83,30.55,125.75,96000.0,60348.89,4269.36,174848.89,124989.36,0.71,34.1964,-119.1815
5618,Network administrator,Private,Senior,Suitland,Maryland,137500.0,97075.2,26.17,47106.0,6001.22,75.44,18.15,101.12,96000.0,53107.22,2865.48,190607.22,99940.68,0.52,38.8492,-76.9225
5619,Network administrator,Private,Mid,Fort Meade,Maryland,75000.0,80896.0,26.17,47106.0,6001.22,75.44,18.15,101.12,80000.0,53107.22,2865.48,128107.22,83761.48,0.65,39.1061,-76.7437
5620,Network administrator,Private,Senior,Boston,Massachusetts,132500.0,127296.0,65.72,118296.0,8589.18,93.6,31.22,132.6,96000.0,126885.18,4494.96,259385.18,131790.96,0.51,42.3188,-71.0852
5621,Network administrator,Private,Mid,Richland,South Carolina,80000.0,74728.0,27.08,48744.0,7073.12,74.17,13.87,93.41,80000.0,55817.12,2388.0,135817.12,77116.0,0.57,,
5622,Network administrator,Private,Senior,Downers Grove,Illinois,100000.0,84537.6,29.68,53424.0,7041.83,80.83,15.99,88.06,96000.0,60465.83,2696.88,160465.83,87234.48,0.54,41.7949,-88.0172
5623,Network administrator,Private,Senior,Maple Shade,New Jersey,40865.0,99264.0,31.19,56142.0,8059.16,82.79,19.49,103.4,96000.0,64201.16,3098.4,105066.16,102362.4,0.97,,
5624,Network administrator,Private,Mid,Washington,District of Columbia,130000.0,89000.0,52.54,94572.0,7073.12,80.83,20.27,120.1,80000.0,101645.12,3159.03,231645.12,92159.03,0.4,38.9047,-77.0163
5625,Network administrator,Private,Mid,Washington,District of Columbia,130000.0,101500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,80000.0,101645.12,3159.03,231645.12,104659.03,0.45,38.9047,-77.0163
5626,Network administrator,Private,Senior,Indianapolis,Indiana,70000.0,86592.0,20.84,37512.0,4670.34,80.83,14.42,90.2,96000.0,42182.34,2527.32,112182.34,89119.32,0.79,39.7771,-86.1458
5627,Network administrator,Private,Senior,Norwood,Massachusetts,86000.0,109968.0,48.35,87030.0,6062.35,93.6,31.22,114.55,96000.0,93092.35,4494.96,179092.35,114462.96,0.64,,
5628,Network administrator,Private,Mid,Seattle,Washington,113000.0,99680.0,43.13,77634.0,10361.54,80.83,11.83,124.6,80000.0,87995.54,2247.6,200995.54,101927.6,0.51,47.6211,-122.3244
5629,Network administrator,Private,Mid,Nashua,New Hampshire,105000.0,86144.0,22.4,40320.0,7073.12,80.83,23.62,107.68,80000.0,47393.12,3520.92,152393.12,89664.92,0.59,42.7491,-71.491
5630,Network administrator,Private,Mid,Rocklin,California,89000.0,100600.0,40.28,72504.0,7036.89,80.83,30.55,125.75,80000.0,79540.89,4269.36,168540.89,104869.36,0.62,38.8075,-121.2489
5631,Network administrator,Private,Senior,Nashua,New Hampshire,128500.0,103372.8,22.4,40320.0,7073.12,80.83,23.62,107.68,96000.0,47393.12,3520.92,175893.12,106893.72,0.61,42.7491,-71.491
5632,Network administrator,Private,Mid,Sterling,Virginia,198000.0,75768.0,22.26,40068.0,5590.44,86.7,14.46,94.71,80000.0,45658.44,2602.08,243658.44,78370.08,0.32,39.0052,-77.405
5633,Network administrator,Private,Senior,Austin,Texas,92500.0,102336.0,41.81,75258.0,6365.46,80.83,15.32,106.6,96000.0,81623.46,2624.52,174123.46,104960.52,0.6,30.3005,-97.7522
5634,Network administrator,Private,Mid,Fort Meade,Maryland,162000.0,80896.0,26.17,47106.0,6001.22,75.44,18.15,101.12,80000.0,53107.22,2865.48,215107.22,83761.48,0.39,39.1061,-76.7437
5635,Network administrator,Private,Mid,Houston,Texas,94500.0,76640.0,31.12,56016.0,5245.46,80.83,15.32,95.8,80000.0,61261.46,2624.52,155761.46,79264.52,0.51,29.786,-95.3885
5636,Network administrator,Private,Senior,Dallas,Texas,114500.0,94560.0,26.83,48294.0,5360.48,80.83,15.32,98.5,96000.0,53654.48,2624.52,168154.48,97184.52,0.58,32.7935,-96.7667
5637,Network administrator,Private,Senior,Newport,Rhode Island,67500.0,106320.0,30.88,55584.0,4872.75,80.83,25.31,110.75,96000.0,60456.75,3703.44,127956.75,110023.44,0.86,41.4801,-71.3203
5638,Network administrator,Private,Senior,San Antonio,Texas,48000.0,88992.0,27.34,49212.0,4251.07,80.83,15.32,92.7,96000.0,53463.07,2624.52,101463.07,91616.52,0.9,29.4632,-98.5238
5639,Network administrator,Private,Senior,White Sands,New Mexico,81500.0,86995.2,19.07,34326.0,4666.31,68.46,14.26,90.62,96000.0,38992.31,2361.6,120492.31,89356.8,0.74,32.3804,-106.4791
5640,Network administrator,Private,Senior,Alpharetta,Georgia,144500.0,88224.0,23.66,42588.0,5285.46,80.83,13.49,91.9,96000.0,47873.46,2426.88,192373.46,90650.88,0.47,34.0704,-84.2738
5641,Network administrator,Private,Mid,Collinsville,Illinois,106000.0,70448.0,23.79,42822.0,7041.83,80.83,15.99,88.06,80000.0,49863.83,2696.88,155863.83,73144.88,0.47,38.677,-90.0063
5642,Network administrator,Private,Mid,Stephenson,Michigan,68500.0,71872.0,21.42,38556.0,3880.78,80.83,18.41,89.84,80000.0,42436.78,2958.24,110936.78,74830.24,0.67,45.4137,-87.6091
5643,Network administrator,Private,Mid,Norfolk,Virginia,64000.0,75768.0,27.21,48978.0,4390.35,86.7,14.46,94.71,80000.0,53368.35,2602.08,117368.35,78370.08,0.67,36.8945,-76.259
5644,Network administrator,Private,Mid,Arlington,Virginia,110000.0,75768.0,41.96,75528.0,5590.44,86.7,14.46,94.71,80000.0,81118.44,2602.08,191118.44,78370.08,0.41,38.8786,-77.1011
5645,Network administrator,Private,Mid,Middleburg Heights,Ohio,71500.0,71040.0,20.56,37008.0,4054.52,80.83,15.98,88.8,80000.0,41062.52,2695.8,112562.52,73735.8,0.66,41.3696,-81.815
5646,Network administrator,Private,Mid,Louisville,Kentucky,45000.0,70000.0,19.71,35478.0,4469.83,79.56,13.28,91.6,80000.0,39947.83,2388.96,84947.83,72388.96,0.85,38.1663,-85.6485
5647,Network administrator,Private,Mid,Port Arthur,Texas,37860.0,72840.0,27.45,49410.0,5151.54,80.83,15.32,91.05,80000.0,54561.54,2624.52,92421.54,75464.52,0.82,29.8554,-93.9264
5648,Network administrator,Private,Mid,Portland,Oregon,75000.0,93200.0,28.45,51210.0,6557.06,72.27,14.12,116.5,80000.0,57767.06,2392.2,132767.06,95592.2,0.72,45.5371,-122.65
5649,Network administrator,Private,Mid,Bethesda,Maryland,72000.0,80896.0,36.91,66438.0,6001.22,75.44,18.15,101.12,80000.0,72439.22,2865.48,144439.22,83761.48,0.58,38.9866,-77.1188
5650,Network administrator,Private,Mid,Jacksonville,Florida,92000.0,79200.0,22.64,40752.0,4540.98,83.25,14.2,99.0,80000.0,45292.98,2532.6,137292.98,81732.6,0.6,30.3322,-81.6749
5651,Network administrator,Private,Mid,Dallas,Texas,83000.0,78800.0,26.83,48294.0,5360.48,80.83,15.32,98.5,80000.0,53654.48,2624.52,136654.48,81424.52,0.6,32.7935,-96.7667
5652,Network administrator,Private,Senior,Omaha,Nebraska,77000.0,89184.0,24.26,43668.0,4094.4,80.83,10.78,92.9,96000.0,47762.4,2134.2,124762.4,91318.2,0.73,41.2627,-96.0529
5653,Network administrator,Private,Senior,Dayton,Ohio,68500.0,84864.0,18.88,33984.0,4054.52,80.83,15.98,88.4,96000.0,38038.52,2695.8,106538.52,87559.8,0.82,39.7805,-84.2003
5654,Network administrator,Private,Senior,New York,New York,110000.0,122880.0,33.56,60408.0,10831.74,80.83,24.37,128.0,96000.0,71239.74,3601.92,181239.74,126481.92,0.7,40.6943,-73.9249
5655,Network administrator,Private,Senior,Fort Belvoir,Virginia,103500.0,116000.0,28.91,52038.0,5590.44,86.7,14.46,94.71,96000.0,57628.44,2602.08,161128.44,118602.08,0.74,38.7119,-77.1459
5656,Network administrator,Private,Mid,Nashua,New Hampshire,156500.0,86144.0,22.4,40320.0,7073.12,80.83,23.62,107.68,80000.0,47393.12,3520.92,203893.12,89664.92,0.44,42.7491,-71.491
5657,Network administrator,Private,Mid,Pittsburgh,Pennsylvania,116000.0,74480.0,25.92,46656.0,5205.47,84.33,17.6,93.1,80000.0,51861.47,2912.76,167861.47,77392.76,0.46,40.4397,-79.9763
5658,Network administrator,Private,Mid,Colorado Springs,Colorado,69500.0,81760.0,22.25,40050.0,4572.31,80.83,15.16,102.2,80000.0,44622.31,2607.24,114122.31,84367.24,0.74,38.8674,-104.7605
5659,Network administrator,Private,Mid,Castle Rock,Colorado,136000.0,86640.0,25.38,45684.0,5740.88,80.83,15.16,108.3,80000.0,51424.88,2607.24,187424.88,89247.24,0.48,39.3763,-104.8535
5660,Network administrator,Private,Mid,North Las Vegas,Nevada,80500.0,82960.0,26.63,47934.0,4512.19,80.83,14.88,103.7,80000.0,52446.19,2577.0,132946.19,85537.0,0.64,36.2883,-115.0888
5661,Network administrator,Private,Senior,Raleigh,North Carolina,107500.0,95712.0,31.68,57024.0,5262.66,80.83,13.49,99.7,96000.0,62286.66,2426.88,169786.66,98138.88,0.58,35.8324,-78.6429
5662,Network administrator,Private,Mid,Fort Meade,Maryland,157500.0,80896.0,26.17,47106.0,6001.22,75.44,18.15,101.12,80000.0,53107.22,2865.48,210607.22,83761.48,0.4,39.1061,-76.7437
5663,Network administrator,Private,Mid,Boise,Idaho,25000.0,75976.0,21.3,38340.0,4351.75,64.88,10.97,94.97,80000.0,42691.75,1963.32,67691.75,77939.32,1.15,43.6005,-116.2308
5664,Network administrator,Private,Mid,Fort Meade,Maryland,170000.0,80896.0,26.17,47106.0,6001.22,75.44,18.15,101.12,80000.0,53107.22,2865.48,223107.22,83761.48,0.38,39.1061,-76.7437
5665,Network administrator,Private,Mid,Ashburn,Virginia,93000.0,75768.0,28.91,52038.0,5590.44,86.7,14.46,94.71,80000.0,57628.44,2602.08,150628.44,78370.08,0.52,39.0277,-77.4714
5666,Network administrator,Private,Senior,Mesa,Arizona,124500.0,96374.4,24.62,44316.0,4962.3,75.34,15.2,100.39,96000.0,49278.3,2545.68,173778.3,98920.08,0.57,33.4015,-111.7178
5667,Network administrator,Private,Mid,Rockville,Maryland,177000.0,80896.0,33.89,61002.0,6001.22,75.44,18.15,101.12,80000.0,67003.22,2865.48,244003.22,83761.48,0.34,39.0834,-77.1553
5668,Network administrator,Private,Mid,San Antonio,Texas,128500.0,21485.0,27.34,49212.0,4251.07,80.83,15.32,92.7,80000.0,53463.07,2624.52,181963.07,24109.52,0.13,29.4632,-98.5238
5669,Network administrator,Private,Senior,San Francisco,California,85500.0,85500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,96000.0,124610.66,4269.36,210110.66,89769.36,0.43,37.7558,-122.4449
5670,Network administrator,Private,Mid,Minneapolis,Minnesota,84500.0,84320.0,30.87,55566.0,5694.89,68.66,14.05,105.4,80000.0,61260.89,2341.32,145760.89,86661.32,0.59,44.9635,-93.2678
5671,Network administrator,Private,Mid,Edwards AFB,California,89500.0,100600.0,40.28,72504.0,7036.89,80.83,30.55,125.75,80000.0,79540.89,4269.36,169040.89,104869.36,0.62,34.9045,-117.9294
5672,Network administrator,Private,Mid,Virginia Beach,Virginia,90500.0,79200.0,23.17,41706.0,5225.73,86.7,14.46,99.0,80000.0,46931.73,2602.08,137431.73,81802.08,0.6,36.7335,-76.0435
5673,Network administrator,Private,Senior,Quantico,Virginia,143500.0,90921.6,28.91,52038.0,5590.44,86.7,14.46,94.71,96000.0,57628.44,2602.08,201128.44,93523.68,0.46,38.5224,-77.2902
5674,Network administrator,Private,Mid,Phoenix,Arizona,21085.0,155000.0,26.61,47898.0,5119.48,75.34,15.2,104.3,80000.0,53017.48,2545.68,74102.48,157545.68,2.13,33.5722,-112.0892
5675,Network administrator,Private,Mid,McKinney,Texas,87500.0,72840.0,27.81,50058.0,8553.3,80.83,15.32,91.05,80000.0,58611.3,2624.52,146111.3,75464.52,0.52,33.2016,-96.667
5676,Network administrator,Private,Senior,Riverside,California,42500.0,111456.0,28.23,50814.0,5772.57,80.83,30.55,116.1,96000.0,56586.57,4269.36,99086.57,115725.36,1.17,33.9381,-117.3949
